particle_id	stage	A	Hm	P	Hr	to_stage	vA	vHm	vP	vHr
2-cell:0135	2-cell	0.5857047177237847	0.4030710255450775	0.2980323924370831	0.6435240558295835	4-cell	-0.1907320961545736	-0.14489612443313715	-0.025714615695930698	0.02592843950551238
2-cell:0136	2-cell	0.5857047177237847	0.4030710255450775	0.8557311183940307	0.6946432619106068	4-cell	-0.19073209615457365	-0.1448961244331372	-0.44755136034486465	-0.028095709526448354
2-cell:0137	2-cell	0.5857047177237847	0.4030710255450775	0.9192595730514368	0.682953741027701	4-cell	-0.1907320961545736	-0.14489612443313715	-0.49706867773382063	-0.016659841551048826
2-cell:0138	2-cell	0.5857047177237847	0.4030710255450775	0.9759985476120794	0.6832666443573988	4-cell	-0.1907320961545736	-0.14489612443313715	-0.5431687197023334	-0.017150858648012468
2-cell:0139	2-cell	0.5857047177237847	0.4030710255450775	0.8444603082830601	0.6955787773644583	4-cell	-0.19073209615457348	-0.1448961244331371	-0.43898221580586794	-0.028981760675801826
2-cell:0140	2-cell	0.5857047177237847	0.4030710255450775	0.8118624495430115	0.6728899355930641	4-cell	-0.1907320961545737	-0.1448961244331371	-0.4144213622552477	-0.0061574925110807754
2-cell:0141	2-cell	0.5857047177237847	0.4030710255450775	0.7632670836527581	0.657560433974192	4-cell	-0.1907320961545736	-0.1448961244331371	-0.3787113035546981	0.00940799259082814
2-cell:0142	2-cell	0.5857047177237847	0.4030710255450775	0.8182442164855867	0.664128746728551	4-cell	-0.19073209615457365	-0.14489612443313715	-0.41913024267439697	0.0025677674431956454
2-cell:0143	2-cell	0.5857047177237847	0.4030710255450775	0.8760677557023357	0.6983239998619191	4-cell	-0.19073209615457348	-0.1448961244331371	-0.46319871214803743	-0.031858312477313744
2-cell:0144	2-cell	0.435406117143949	0.710913634253359	0.3924552758163879	0.6132163442706264	4-cell	-0.034977213862084244	-0.34369911869274467	-0.10450092030775737	0.05581969665435482
2-cell:0145	2-cell	0.435406117143949	0.710913634253359	0.3823554323687425	0.6247451971632972	4-cell	-0.0349772138620843	-0.3436991186927447	-0.09633459274299383	0.04434305676395789
2-cell:0146	2-cell	0.435406117143949	0.710913634253359	0.3942646659666114	0.616402965478345	4-cell	-0.034977213862084244	-0.3436991186927447	-0.10598270997839615	0.05262599230012788
2-cell:0147	2-cell	0.435406117143949	0.710913634253359	0.4061289139576618	0.6247592476724477	4-cell	-0.034977213862084244	-0.3436991186927448	-0.11559720463836098	0.04421691559344909
2-cell:0148	2-cell	0.435406117143949	0.710913634253359	0.3757773434009159	0.585746152869204	4-cell	-0.0349772138620843	-0.34369911869274467	-0.09077346276060977	0.08335489609938662
2-cell:0149	2-cell	0.435406117143949	0.710913634253359	0.3755026763825475	0.5907613139702133	4-cell	-0.03497721386208413	-0.34369911869274467	-0.09057117200632281	0.07834321975749692
2-cell:0150	2-cell	0.435406117143949	0.710913634253359	0.5379237784297309	0.6314573083904939	4-cell	-0.03497721386208419	-0.3436991186927446	-0.21703564111524137	0.0368150444298293
2-cell:0151	2-cell	0.435406117143949	0.710913634253359	0.3072108640935082	0.6470854435838637	4-cell	-0.03497721386208419	-0.3436991186927446	-0.03359562036721808	0.0223327713545588
2-cell:0152	2-cell	0.435406117143949	0.710913634253359	0.6247710278308704	0.6395029001184657	4-cell	-0.034977213862084244	-0.3436991186927447	-0.2798877426332221	0.02825516134591144
2-cell:0153	2-cell	0.435406117143949	0.710913634253359	0.2980323924370831	0.6435240558295835	4-cell	-0.03497721386208413	-0.34369911869274467	-0.025714615695930754	0.02592843950551249
2-cell:0154	2-cell	0.435406117143949	0.710913634253359	0.8557311183940307	0.6946432619106068	4-cell	-0.03497721386208419	-0.3436991186927447	-0.4475513603448647	-0.028095709526448354
2-cell:0155	2-cell	0.435406117143949	0.710913634253359	0.9192595730514368	0.682953741027701	4-cell	-0.0349772138620843	-0.3436991186927447	-0.4970686777338207	-0.016659841551048937
2-cell:0156	2-cell	0.435406117143949	0.710913634253359	0.9759985476120794	0.6832666443573988	4-cell	-0.034977213862084355	-0.3436991186927446	-0.5431687197023334	-0.017150858648012357
2-cell:0157	2-cell	0.435406117143949	0.710913634253359	0.8444603082830601	0.6955787773644583	4-cell	-0.03497721386208413	-0.34369911869274455	-0.4389822158058678	-0.028981760675801715
2-cell:0158	2-cell	0.435406117143949	0.710913634253359	0.8118624495430115	0.6728899355930641	4-cell	-0.034977213862084355	-0.3436991186927447	-0.4144213622552478	-0.0061574925110807754
2-cell:0159	2-cell	0.435406117143949	0.710913634253359	0.7632670836527581	0.657560433974192	4-cell	-0.0349772138620843	-0.3436991186927448	-0.378711303554698	0.009407992590827918
2-cell:0160	2-cell	0.435406117143949	0.710913634253359	0.8182442164855867	0.664128746728551	4-cell	-0.034977213862084244	-0.34369911869274467	-0.41913024267439686	0.0025677674431955344
2-cell:0161	2-cell	0.435406117143949	0.710913634253359	0.8760677557023357	0.6983239998619191	4-cell	-0.0349772138620843	-0.3436991186927447	-0.46319871214803743	-0.031858312477313744
2-cell:0162	2-cell	0.3689929953463934	0.5354275165010678	0.3924552758163879	0.6132163442706264	4-cell	-0.03137669321257991	-0.2655695705903724	-0.10450092030775732	0.05581969665435482
2-cell:0163	2-cell	0.3689929953463934	0.5354275165010678	0.3823554323687425	0.6247451971632972	4-cell	-0.03137669321257991	-0.2655695705903724	-0.09633459274299394	0.04434305676395778
2-cell:0164	2-cell	0.3689929953463934	0.5354275165010678	0.3942646659666114	0.616402965478345	4-cell	-0.031376693212579965	-0.26556957059037234	-0.1059827099783961	0.05262599230012799
2-cell:0165	2-cell	0.3689929953463934	0.5354275165010678	0.4061289139576618	0.6247592476724477	4-cell	-0.03137669321257991	-0.26556957059037234	-0.11559720463836082	0.04421691559344909
2-cell:0166	2-cell	0.3689929953463934	0.5354275165010678	0.3757773434009159	0.585746152869204	4-cell	-0.03137669321257991	-0.26556957059037234	-0.09077346276060982	0.08335489609938673
2-cell:0167	2-cell	0.3689929953463934	0.5354275165010678	0.3755026763825475	0.5907613139702133	4-cell	-0.031376693212579854	-0.2655695705903724	-0.09057117200632281	0.07834321975749692
2-cell:0168	2-cell	0.3689929953463934	0.5354275165010678	0.5379237784297309	0.6314573083904939	4-cell	-0.03137669321257991	-0.26556957059037245	-0.21703564111524143	0.03681504442982941
2-cell:0169	2-cell	0.3689929953463934	0.5354275165010678	0.3072108640935082	0.6470854435838637	4-cell	-0.03137669321257991	-0.2655695705903723	-0.03359562036721808	0.02233277135455891
2-cell:0170	2-cell	0.3689929953463934	0.5354275165010678	0.6247710278308704	0.6395029001184657	4-cell	-0.03137669321257991	-0.26556957059037234	-0.279887742633222	0.02825516134591144
2-cell:0171	2-cell	0.3689929953463934	0.5354275165010678	0.2980323924370831	0.6435240558295835	4-cell	-0.031376693212579854	-0.2655695705903724	-0.02571461569593081	0.02592843950551238
2-cell:0172	2-cell	0.3689929953463934	0.5354275165010678	0.8557311183940307	0.6946432619106068	4-cell	-0.031376693212579965	-0.2655695705903723	-0.44755136034486476	-0.028095709526448354
2-cell:0173	2-cell	0.3689929953463934	0.5354275165010678	0.9192595730514368	0.682953741027701	4-cell	-0.0313766932125798	-0.2655695705903723	-0.49706867773382063	-0.016659841551048937
2-cell:0174	2-cell	0.3689929953463934	0.5354275165010678	0.9759985476120794	0.6832666443573988	4-cell	-0.03137669321257991	-0.2655695705903724	-0.5431687197023336	-0.017150858648012468
2-cell:0175	2-cell	0.3689929953463934	0.5354275165010678	0.8444603082830601	0.6955787773644583	4-cell	-0.0313766932125798	-0.26556957059037234	-0.43898221580586794	-0.028981760675801826
2-cell:0176	2-cell	0.3689929953463934	0.5354275165010678	0.8118624495430115	0.6728899355930641	4-cell	-0.031376693212579965	-0.2655695705903724	-0.41442136225524767	-0.0061574925110807754
2-cell:0177	2-cell	0.3689929953463934	0.5354275165010678	0.7632670836527581	0.657560433974192	4-cell	-0.031376693212579965	-0.2655695705903724	-0.378711303554698	0.00940799259082803
2-cell:0178	2-cell	0.3689929953463934	0.5354275165010678	0.8182442164855867	0.664128746728551	4-cell	-0.03137669321257991	-0.2655695705903724	-0.41913024267439686	0.0025677674431954234
2-cell:0179	2-cell	0.3689929953463934	0.5354275165010678	0.8760677557023357	0.6983239998619191	4-cell	-0.0313766932125798	-0.26556957059037234	-0.4631987121480374	-0.03185831247731363
2-cell:0180	2-cell	0.5664274299472005	0.5661993597721663	0.3924552758163879	0.6132163442706264	4-cell	-0.1481537535560758	-0.23011027214239482	-0.10450092030775726	0.05581969665435482
2-cell:0181	2-cell	0.5664274299472005	0.5661993597721663	0.3823554323687425	0.6247451971632972	4-cell	-0.14815375355607557	-0.23011027214239482	-0.09633459274299383	0.044343056763958
2-cell:0182	2-cell	0.5664274299472005	0.5661993597721663	0.3942646659666114	0.616402965478345	4-cell	-0.14815375355607574	-0.23011027214239488	-0.10598270997839604	0.052625992300127766
2-cell:0183	2-cell	0.5664274299472005	0.5661993597721663	0.4061289139576618	0.6247592476724477	4-cell	-0.14815375355607585	-0.23011027214239493	-0.11559720463836093	0.04421691559344898
2-cell:0184	2-cell	0.5664274299472005	0.5661993597721663	0.3757773434009159	0.585746152869204	4-cell	-0.14815375355607574	-0.23011027214239482	-0.09077346276060982	0.08335489609938673
2-cell:0185	2-cell	0.5664274299472005	0.5661993597721663	0.3755026763825475	0.5907613139702133	4-cell	-0.14815375355607563	-0.23011027214239482	-0.09057117200632281	0.07834321975749703
2-cell:0186	2-cell	0.5664274299472005	0.5661993597721663	0.5379237784297309	0.6314573083904939	4-cell	-0.14815375355607563	-0.23011027214239482	-0.21703564111524137	0.0368150444298293
2-cell:0187	2-cell	0.5664274299472005	0.5661993597721663	0.3072108640935082	0.6470854435838637	4-cell	-0.1481537535560758	-0.23011027214239488	-0.03359562036721808	0.0223327713545588
2-cell:0188	2-cell	0.5664274299472005	0.5661993597721663	0.6247710278308704	0.6395029001184657	4-cell	-0.14815375355607574	-0.23011027214239488	-0.2798877426332221	0.028255161345911217
2-cell:0189	2-cell	0.5664274299472005	0.5661993597721663	0.2980323924370831	0.6435240558295835	4-cell	-0.1481537535560758	-0.23011027214239482	-0.025714615695930754	0.02592843950551238
2-cell:0190	2-cell	0.5664274299472005	0.5661993597721663	0.8557311183940307	0.6946432619106068	4-cell	-0.1481537535560758	-0.23011027214239482	-0.44755136034486476	-0.028095709526448354
2-cell:0191	2-cell	0.5664274299472005	0.5661993597721663	0.9192595730514368	0.682953741027701	4-cell	-0.14815375355607563	-0.23011027214239482	-0.49706867773382063	-0.016659841551048826
2-cell:0192	2-cell	0.5664274299472005	0.5661993597721663	0.9759985476120794	0.6832666443573988	4-cell	-0.14815375355607557	-0.23011027214239477	-0.5431687197023334	-0.017150858648012135
2-cell:0193	2-cell	0.5664274299472005	0.5661993597721663	0.8444603082830601	0.6955787773644583	4-cell	-0.1481537535560758	-0.23011027214239488	-0.4389822158058681	-0.028981760675801937
2-cell:0194	2-cell	0.5664274299472005	0.5661993597721663	0.8118624495430115	0.6728899355930641	4-cell	-0.14815375355607563	-0.23011027214239482	-0.4144213622552477	-0.006157492511080664
2-cell:0195	2-cell	0.5664274299472005	0.5661993597721663	0.7632670836527581	0.657560433974192	4-cell	-0.14815375355607574	-0.23011027214239482	-0.37871130355469806	0.00940799259082803
2-cell:0196	2-cell	0.5664274299472005	0.5661993597721663	0.8182442164855867	0.664128746728551	4-cell	-0.14815375355607563	-0.23011027214239477	-0.41913024267439686	0.0025677674431957564
2-cell:0197	2-cell	0.5664274299472005	0.5661993597721663	0.8760677557023357	0.6983239998619191	4-cell	-0.14815375355607563	-0.23011027214239477	-0.46319871214803726	-0.03185831247731363
2-cell:0198	2-cell	0.5606966254352108	0.3894271551371918	0.3924552758163879	0.6132163442706264	4-cell	-0.17578926256132205	-0.14224510336955407	-0.10450092030775726	0.05581969665435493
2-cell:0199	2-cell	0.5606966254352108	0.3894271551371918	0.3823554323687425	0.6247451971632972	4-cell	-0.175789262561322	-0.14224510336955407	-0.09633459274299383	0.04434305676395778
2-cell:0200	2-cell	0.5606966254352108	0.3894271551371918	0.3942646659666114	0.616402965478345	4-cell	-0.17578926256132188	-0.14224510336955407	-0.10598270997839604	0.05262599230012799
2-cell:0201	2-cell	0.5606966254352108	0.3894271551371918	0.4061289139576618	0.6247592476724477	4-cell	-0.17578926256132182	-0.14224510336955404	-0.11559720463836093	0.04421691559344898
2-cell:0202	2-cell	0.5606966254352108	0.3894271551371918	0.3757773434009159	0.585746152869204	4-cell	-0.17578926256132182	-0.142245103369554	-0.09077346276060977	0.08335489609938684
2-cell:0203	2-cell	0.5606966254352108	0.3894271551371918	0.3755026763825475	0.5907613139702133	4-cell	-0.175789262561322	-0.14224510336955407	-0.09057117200632292	0.07834321975749681
2-cell:0204	2-cell	0.5606966254352108	0.3894271551371918	0.5379237784297309	0.6314573083904939	4-cell	-0.17578926256132188	-0.14224510336955404	-0.21703564111524137	0.0368150444298293
2-cell:0205	2-cell	0.5606966254352108	0.3894271551371918	0.3072108640935082	0.6470854435838637	4-cell	-0.17578926256132188	-0.14224510336955404	-0.03359562036721808	0.0223327713545588
2-cell:0206	2-cell	0.5606966254352108	0.3894271551371918	0.6247710278308704	0.6395029001184657	4-cell	-0.175789262561322	-0.14224510336955407	-0.27988774263322214	0.028255161345911217
2-cell:0207	2-cell	0.5606966254352108	0.3894271551371918	0.2980323924370831	0.6435240558295835	4-cell	-0.175789262561322	-0.14224510336955404	-0.025714615695930698	0.02592843950551238
2-cell:0208	2-cell	0.5606966254352108	0.3894271551371918	0.8557311183940307	0.6946432619106068	4-cell	-0.175789262561322	-0.14224510336955412	-0.4475513603448647	-0.028095709526448243
2-cell:0209	2-cell	0.5606966254352108	0.3894271551371918	0.9192595730514368	0.682953741027701	4-cell	-0.175789262561322	-0.14224510336955412	-0.49706867773382063	-0.016659841551048937
2-cell:0210	2-cell	0.5606966254352108	0.3894271551371918	0.9759985476120794	0.6832666443573988	4-cell	-0.17578926256132188	-0.14224510336955404	-0.5431687197023334	-0.017150858648012246
2-cell:0211	2-cell	0.5606966254352108	0.3894271551371918	0.8444603082830601	0.6955787773644583	4-cell	-0.17578926256132188	-0.14224510336955404	-0.438982215805868	-0.028981760675801826
2-cell:0212	2-cell	0.5606966254352108	0.3894271551371918	0.8118624495430115	0.6728899355930641	4-cell	-0.17578926256132188	-0.14224510336955404	-0.4144213622552476	-0.006157492511080664
2-cell:0213	2-cell	0.5606966254352108	0.3894271551371918	0.7632670836527581	0.657560433974192	4-cell	-0.17578926256132177	-0.142245103369554	-0.37871130355469795	0.009407992590828251
2-cell:0214	2-cell	0.5606966254352108	0.3894271551371918	0.8182442164855867	0.664128746728551	4-cell	-0.17578926256132205	-0.14224510336955407	-0.41913024267439697	0.0025677674431956454
2-cell:0215	2-cell	0.5606966254352108	0.3894271551371918	0.8760677557023357	0.6983239998619191	4-cell	-0.17578926256132194	-0.14224510336955404	-0.4631987121480374	-0.031858312477313855
2-cell:0216	2-cell	0.6140714083240866	0.4488380051567777	0.3924552758163879	0.6132163442706264	4-cell	-0.20354051042137117	-0.1620870549901321	-0.10450092030775732	0.05581969665435482
2-cell:0217	2-cell	0.6140714083240866	0.4488380051567777	0.3823554323687425	0.6247451971632972	4-cell	-0.20354051042137128	-0.1620870549901321	-0.09633459274299377	0.044343056763958
2-cell:0218	2-cell	0.6140714083240866	0.4488380051567777	0.3942646659666114	0.616402965478345	4-cell	-0.20354051042137128	-0.1620870549901321	-0.10598270997839598	0.05262599230012799
2-cell:0219	2-cell	0.6140714083240866	0.4488380051567777	0.4061289139576618	0.6247592476724477	4-cell	-0.2035405104213711	-0.16208705499013215	-0.11559720463836087	0.0442169155934492
2-cell:0220	2-cell	0.6140714083240866	0.4488380051567777	0.3757773434009159	0.585746152869204	4-cell	-0.20354051042137117	-0.1620870549901322	-0.09077346276060977	0.08335489609938684
2-cell:0221	2-cell	0.6140714083240866	0.4488380051567777	0.3755026763825475	0.5907613139702133	4-cell	-0.20354051042137128	-0.1620870549901321	-0.09057117200632286	0.0783432197574967
2-cell:0222	2-cell	0.6140714083240866	0.4488380051567777	0.5379237784297309	0.6314573083904939	4-cell	-0.20354051042137128	-0.16208705499013215	-0.21703564111524137	0.03681504442982919
2-cell:0223	2-cell	0.6140714083240866	0.4488380051567777	0.3072108640935082	0.6470854435838637	4-cell	-0.20354051042137122	-0.1620870549901321	-0.033595620367218026	0.022332771354559022
2-cell:0224	2-cell	0.6140714083240866	0.4488380051567777	0.6247710278308704	0.6395029001184657	4-cell	-0.20354051042137128	-0.1620870549901321	-0.279887742633222	0.028255161345911106
2-cell:0225	2-cell	0.6140714083240866	0.4488380051567777	0.2980323924370831	0.6435240558295835	4-cell	-0.20354051042137128	-0.16208705499013215	-0.025714615695930754	0.02592843950551238
2-cell:0226	2-cell	0.6140714083240866	0.4488380051567777	0.8557311183940307	0.6946432619106068	4-cell	-0.20354051042137128	-0.1620870549901321	-0.4475513603448647	-0.028095709526448354
2-cell:0227	2-cell	0.6140714083240866	0.4488380051567777	0.9192595730514368	0.682953741027701	4-cell	-0.2035405104213711	-0.16208705499013204	-0.4970686777338206	-0.016659841551048937
2-cell:0228	2-cell	0.6140714083240866	0.4488380051567777	0.9759985476120794	0.6832666443573988	4-cell	-0.20354051042137133	-0.1620870549901322	-0.5431687197023336	-0.017150858648012468
2-cell:0229	2-cell	0.6140714083240866	0.4488380051567777	0.8444603082830601	0.6955787773644583	4-cell	-0.20354051042137128	-0.16208705499013215	-0.438982215805868	-0.028981760675801715
2-cell:0230	2-cell	0.6140714083240866	0.4488380051567777	0.8118624495430115	0.6728899355930641	4-cell	-0.20354051042137122	-0.1620870549901321	-0.4144213622552477	-0.006157492511080553
2-cell:0231	2-cell	0.6140714083240866	0.4488380051567777	0.7632670836527581	0.657560433974192	4-cell	-0.20354051042137128	-0.1620870549901321	-0.37871130355469806	0.00940799259082803
2-cell:0232	2-cell	0.6140714083240866	0.4488380051567777	0.8182442164855867	0.664128746728551	4-cell	-0.20354051042137133	-0.16208705499013215	-0.41913024267439697	0.0025677674431956454
2-cell:0233	2-cell	0.6140714083240866	0.4488380051567777	0.8760677557023357	0.6983239998619191	4-cell	-0.20354051042137122	-0.16208705499013215	-0.46319871214803743	-0.03185831247731363
2-cell:0234	2-cell	0.6927195406083502	0.520461662251789	0.3924552758163879	0.6132163442706264	4-cell	-0.24803710762510112	-0.18118536833891336	-0.10450092030775726	0.05581969665435482
2-cell:0235	2-cell	0.6927195406083502	0.520461662251789	0.3823554323687425	0.6247451971632972	4-cell	-0.24803710762510106	-0.1811853683389133	-0.09633459274299383	0.04434305676395789
2-cell:0236	2-cell	0.6927195406083502	0.520461662251789	0.3942646659666114	0.616402965478345	4-cell	-0.24803710762510112	-0.1811853683389133	-0.10598270997839598	0.05262599230012799
2-cell:0237	2-cell	0.6927195406083502	0.520461662251789	0.4061289139576618	0.6247592476724477	4-cell	-0.24803710762510106	-0.1811853683389133	-0.11559720463836087	0.0442169155934492
2-cell:0238	2-cell	0.6927195406083502	0.520461662251789	0.3757773434009159	0.585746152869204	4-cell	-0.24803710762510123	-0.1811853683389133	-0.09077346276060977	0.08335489609938684
2-cell:0239	2-cell	0.6927195406083502	0.520461662251789	0.3755026763825475	0.5907613139702133	4-cell	-0.24803710762510112	-0.1811853683389133	-0.09057117200632292	0.07834321975749692
2-cell:0240	2-cell	0.6927195406083502	0.520461662251789	0.5379237784297309	0.6314573083904939	4-cell	-0.24803710762510112	-0.18118536833891347	-0.21703564111524137	0.03681504442982941
2-cell:0241	2-cell	0.6927195406083502	0.520461662251789	0.3072108640935082	0.6470854435838637	4-cell	-0.24803710762510123	-0.18118536833891336	-0.03359562036721808	0.02233277135455891
2-cell:0242	2-cell	0.6927195406083502	0.520461662251789	0.6247710278308704	0.6395029001184657	4-cell	-0.24803710762510112	-0.1811853683389133	-0.2798877426332221	0.028255161345911106
2-cell:0243	2-cell	0.6927195406083502	0.520461662251789	0.2980323924370831	0.6435240558295835	4-cell	-0.24803710762510117	-0.1811853683389133	-0.025714615695930698	0.02592843950551238
2-cell:0244	2-cell	0.6927195406083502	0.520461662251789	0.8557311183940307	0.6946432619106068	4-cell	-0.24803710762510106	-0.18118536833891324	-0.4475513603448646	-0.028095709526448243
2-cell:0245	2-cell	0.6927195406083502	0.520461662251789	0.9192595730514368	0.682953741027701	4-cell	-0.24803710762510106	-0.18118536833891336	-0.4970686777338205	-0.016659841551048715
2-cell:0246	2-cell	0.6927195406083502	0.520461662251789	0.9759985476120794	0.6832666443573988	4-cell	-0.24803710762510106	-0.18118536833891324	-0.5431687197023334	-0.017150858648012024
2-cell:0247	2-cell	0.6927195406083502	0.520461662251789	0.8444603082830601	0.6955787773644583	4-cell	-0.248037107625101	-0.1811853683389133	-0.43898221580586794	-0.028981760675801937
2-cell:0248	2-cell	0.6927195406083502	0.520461662251789	0.8118624495430115	0.6728899355930641	4-cell	-0.24803710762510106	-0.1811853683389133	-0.4144213622552477	-0.006157492511080664
2-cell:0249	2-cell	0.6927195406083502	0.520461662251789	0.7632670836527581	0.657560433974192	4-cell	-0.24803710762510106	-0.1811853683389133	-0.378711303554698	0.00940799259082803
2-cell:0250	2-cell	0.6927195406083502	0.520461662251789	0.8182442164855867	0.664128746728551	4-cell	-0.24803710762510106	-0.1811853683389133	-0.41913024267439697	0.0025677674431956454
2-cell:0251	2-cell	0.6927195406083502	0.520461662251789	0.8760677557023357	0.6983239998619191	4-cell	-0.24803710762510112	-0.1811853683389133	-0.46319871214803743	-0.031858312477313744
2-cell:0252	2-cell	0.6579791680318304	0.851880107406533	0.3924552758163879	0.6132163442706264	4-cell	-0.15225579010762458	-0.3722441217908537	-0.10450092030775732	0.05581969665435493
2-cell:0253	2-cell	0.6579791680318304	0.851880107406533	0.3823554323687425	0.6247451971632972	4-cell	-0.15225579010762447	-0.3722441217908538	-0.09633459274299383	0.04434305676395778
2-cell:0254	2-cell	0.6579791680318304	0.851880107406533	0.3942646659666114	0.616402965478345	4-cell	-0.15225579010762458	-0.3722441217908537	-0.10598270997839598	0.05262599230012799
2-cell:0255	2-cell	0.6579791680318304	0.851880107406533	0.4061289139576618	0.6247592476724477	4-cell	-0.15225579010762458	-0.37224412179085387	-0.11559720463836093	0.04421691559344909
2-cell:0256	2-cell	0.6579791680318304	0.851880107406533	0.3757773434009159	0.585746152869204	4-cell	-0.15225579010762447	-0.3722441217908538	-0.09077346276060971	0.08335489609938684
2-cell:0257	2-cell	0.6579791680318304	0.851880107406533	0.3755026763825475	0.5907613139702133	4-cell	-0.15225579010762447	-0.37224412179085364	-0.09057117200632281	0.07834321975749692
2-cell:0258	2-cell	0.6579791680318304	0.851880107406533	0.5379237784297309	0.6314573083904939	4-cell	-0.15225579010762458	-0.37224412179085387	-0.21703564111524148	0.03681504442982919
2-cell:0259	2-cell	0.6579791680318304	0.851880107406533	0.3072108640935082	0.6470854435838637	4-cell	-0.1522557901076247	-0.37224412179085387	-0.03359562036721808	0.0223327713545588
2-cell:0260	2-cell	0.6579791680318304	0.851880107406533	0.6247710278308704	0.6395029001184657	4-cell	-0.15225579010762447	-0.3722441217908538	-0.279887742633222	0.02825516134591155
2-cell:0261	2-cell	0.6579791680318304	0.851880107406533	0.2980323924370831	0.6435240558295835	4-cell	-0.15225579010762458	-0.3722441217908537	-0.025714615695930754	0.02592843950551227
2-cell:0262	2-cell	0.6579791680318304	0.851880107406533	0.8557311183940307	0.6946432619106068	4-cell	-0.1522557901076247	-0.3722441217908538	-0.44755136034486465	-0.028095709526448354
2-cell:0263	2-cell	0.6579791680318304	0.851880107406533	0.9192595730514368	0.682953741027701	4-cell	-0.1522557901076247	-0.37224412179085387	-0.4970686777338205	-0.01665984155104905
2-cell:0264	2-cell	0.6579791680318304	0.851880107406533	0.9759985476120794	0.6832666443573988	4-cell	-0.1522557901076247	-0.37224412179085387	-0.5431687197023335	-0.017150858648012357
2-cell:0265	2-cell	0.6579791680318304	0.851880107406533	0.8444603082830601	0.6955787773644583	4-cell	-0.15225579010762458	-0.3722441217908537	-0.4389822158058681	-0.028981760675801937
2-cell:0266	2-cell	0.6579791680318304	0.851880107406533	0.8118624495430115	0.6728899355930641	4-cell	-0.1522557901076247	-0.37224412179085387	-0.4144213622552478	-0.0061574925110808865
2-cell:0267	2-cell	0.6579791680318304	0.851880107406533	0.7632670836527581	0.657560433974192	4-cell	-0.1522557901076247	-0.3722441217908538	-0.37871130355469806	0.00940799259082814
2-cell:0268	2-cell	0.6579791680318304	0.851880107406533	0.8182442164855867	0.664128746728551	4-cell	-0.15225579010762458	-0.3722441217908538	-0.41913024267439697	0.0025677674431956454
2-cell:0269	2-cell	0.6579791680318304	0.851880107406533	0.8760677557023357	0.6983239998619191	4-cell	-0.15225579010762447	-0.3722441217908538	-0.46319871214803743	-0.03185831247731363
2-cell:0270	2-cell	0.345997207186801	0.2952644888723237	0.3924552758163879	0.6132163442706264	4-cell	-0.07561210867938706	-0.13427927673341075	-0.10450092030775726	0.05581969665435493
2-cell:0271	2-cell	0.345997207186801	0.2952644888723237	0.3823554323687425	0.6247451971632972	4-cell	-0.07561210867938717	-0.13427927673341075	-0.09633459274299383	0.044343056763958
2-cell:0272	2-cell	0.345997207186801	0.2952644888723237	0.3942646659666114	0.616402965478345	4-cell	-0.07561210867938711	-0.13427927673341078	-0.1059827099783961	0.05262599230012821
2-cell:0273	2-cell	0.345997207186801	0.2952644888723237	0.4061289139576618	0.6247592476724477	4-cell	-0.07561210867938706	-0.13427927673341078	-0.11559720463836093	0.04421691559344898
2-cell:0274	2-cell	0.345997207186801	0.2952644888723237	0.3757773434009159	0.585746152869204	4-cell	-0.07561210867938706	-0.13427927673341078	-0.09077346276060977	0.08335489609938684
2-cell:0275	2-cell	0.345997207186801	0.2952644888723237	0.3755026763825475	0.5907613139702133	4-cell	-0.07561210867938706	-0.13427927673341078	-0.09057117200632281	0.07834321975749681
2-cell:0276	2-cell	0.345997207186801	0.2952644888723237	0.5379237784297309	0.6314573083904939	4-cell	-0.07561210867938711	-0.13427927673341072	-0.21703564111524137	0.036815044429829524
2-cell:0277	2-cell	0.345997207186801	0.2952644888723237	0.3072108640935082	0.6470854435838637	4-cell	-0.07561210867938717	-0.13427927673341078	-0.03359562036721808	0.0223327713545588
2-cell:0278	2-cell	0.345997207186801	0.2952644888723237	0.6247710278308704	0.6395029001184657	4-cell	-0.07561210867938717	-0.13427927673341078	-0.27988774263322214	0.028255161345911217
2-cell:0279	2-cell	0.345997207186801	0.2952644888723237	0.2980323924370831	0.6435240558295835	4-cell	-0.07561210867938711	-0.13427927673341078	-0.025714615695930754	0.02592843950551238
2-cell:0280	2-cell	0.345997207186801	0.2952644888723237	0.8557311183940307	0.6946432619106068	4-cell	-0.07561210867938711	-0.13427927673341078	-0.4475513603448648	-0.028095709526448465
2-cell:0281	2-cell	0.345997207186801	0.2952644888723237	0.9192595730514368	0.682953741027701	4-cell	-0.07561210867938706	-0.13427927673341075	-0.4970686777338205	-0.016659841551048715
2-cell:0282	2-cell	0.345997207186801	0.2952644888723237	0.9759985476120794	0.6832666443573988	4-cell	-0.07561210867938711	-0.1342792767334108	-0.5431687197023335	-0.017150858648012357
2-cell:0283	2-cell	0.345997207186801	0.2952644888723237	0.8444603082830601	0.6955787773644583	4-cell	-0.07561210867938711	-0.13427927673341075	-0.43898221580586794	-0.028981760675801715
2-cell:0284	2-cell	0.345997207186801	0.2952644888723237	0.8118624495430115	0.6728899355930641	4-cell	-0.07561210867938717	-0.13427927673341078	-0.4144213622552477	-0.0061574925110807754
2-cell:0285	2-cell	0.345997207186801	0.2952644888723237	0.7632670836527581	0.657560433974192	4-cell	-0.07561210867938706	-0.13427927673341078	-0.37871130355469806	0.00940799259082814
